customer_id,first_name,last_name,country,currency,age,gender,registration_date,is_premium,email_verified,email
CUST01519,Anna,Hall,USA,USD,48,M,09-10-2020,FALSE,TRUE,anna.hall1519@email.com
CUST01520,Nina,Martin,Netherlands,EUR,39,M,19-09-2020,FALSE,TRUE,nina.martin1520@email.com
CUST01521,Thomas,Taylor,USA,USD,31,M,05-07-2021,TRUE,TRUE,thomas.taylor1521@email.com
CUST01522,Julia,Rossi,Australia,AUD,35,F,30-05-2020,FALSE,TRUE,julia.rossi1522@email.com
CUST01523,Elena,Smith,UK,GBP,52,M,12-04-2021,FALSE,TRUE,elena.smith1523@email.com
CUST01524,Laura,Garcia,USA,USD,34,M,17-01-2020,FALSE,TRUE,laura.garcia1524@email.com
CUST01525,Michael,Martin,Germany,EUR,36,F,20-02-2020,FALSE,TRUE,michael.martin1525@email.com
CUST01526,Luca,Jackson,USA,USD,48,M,13-03-2021,FALSE,FALSE,luca.jackson1526@email.com
CUST01527,Robert,Dubois,USA,USD,56,F,30-04-2021,FALSE,TRUE,robert.dubois1527@email.com
CUST01528,Sara,Smith,UK,GBP,70,F,04-11-2020,FALSE,TRUE,sara.smith1528@email.com
CUST01529,Laura,Johnson,Italy,EUR,53,F,04-11-2021,TRUE,FALSE,laura.johnson1529@email.com
CUST01530,Sara,Dubois,Germany,EUR,32,M,01-10-2020,FALSE,TRUE,sara.dubois1530@email.com
CUST01531,Carlos,Walker,UK,GBP,46,F,22-12-2021,FALSE,TRUE,carlos.walker1531@email.com
CUST01532,Sara,Martin,France,EUR,73,M,20-01-2021,FALSE,TRUE,sara.martin1532@email.com
CUST01533,Maria,Thomas,Canada,CAD,57,F,28-12-2021,TRUE,TRUE,maria.thomas1533@email.com
CUST01534,Robert,Johnson,USA,USD,33,F,16-01-2020,FALSE,TRUE,robert.johnson1534@email.com
CUST01535,Robert,Mueller,UK,GBP,50,M,28-12-2020,TRUE,TRUE,robert.mueller1535@email.com
CUST01536,Daniel,White,USA,USD,42,M,01-10-2020,FALSE,TRUE,daniel.white1536@email.com
CUST01537,Nina,Harris,USA,USD,33,M,02-05-2021,FALSE,TRUE,nina.harris1537@email.com
CUST01538,Anna,Jackson,Canada,CAD,47,M,28-04-2021,FALSE,TRUE,anna.jackson1538@email.com
CUST01539,Daniel,Taylor,USA,USD,74,F,24-10-2020,FALSE,TRUE,daniel.taylor1539@email.com
CUST01540,Maria,Johnson,Germany,EUR,51,F,08-11-2020,FALSE,TRUE,maria.johnson1540@email.com
CUST01541,Anna,Young,Canada,CAD,19,M,19-09-2021,FALSE,TRUE,anna.young1541@email.com
CUST01542,Nina,Lee,USA,USD,57,F,05-05-2021,TRUE,FALSE,nina.lee1542@email.com
CUST01543,Robert,Anderson,Germany,EUR,61,F,05-04-2021,FALSE,TRUE,robert.anderson1543@email.com
CUST01544,Luca,Thomas,USA,USD,60,F,01-08-2020,FALSE,TRUE,luca.thomas1544@email.com
CUST01545,Claire,Smith,Australia,AUD,55,M,04-01-2020,FALSE,TRUE,claire.smith1545@email.com
CUST01546,Robert,Johnson,Germany,EUR,68,F,19-11-2021,FALSE,TRUE,robert.johnson1546@email.com
CUST01547,Elena,Lee,Italy,EUR,35,F,07-12-2021,FALSE,TRUE,elena.lee1547@email.com
CUST01548,William,Johnson,Germany,EUR,22,F,05-07-2021,FALSE,TRUE,william.johnson1548@email.com
CUST01549,Daniel,Young,USA,USD,64,M,08-05-2020,FALSE,TRUE,daniel.young1549@email.com
CUST01550,Thomas,Martin,France,EUR,57,M,31-10-2020,FALSE,TRUE,thomas.martin1550@email.com
CUST01551,Elena,Young,Australia,AUD,23,F,09-04-2021,FALSE,TRUE,elena.young1551@email.com
CUST01552,Carlos,Martin,France,EUR,29,F,01-06-2020,FALSE,TRUE,carlos.martin1552@email.com
CUST01553,Carlos,Lee,Italy,EUR,68,F,04-08-2021,FALSE,TRUE,carlos.lee1553@email.com
CUST01554,Sara,Jackson,Netherlands,EUR,29,M,26-04-2020,FALSE,TRUE,sara.jackson1554@email.com
CUST01555,Laura,Lee,USA,USD,29,F,12-05-2020,FALSE,TRUE,laura.lee1555@email.com
CUST01556,Maria,Hall,USA,USD,26,M,29-09-2021,FALSE,TRUE,maria.hall1556@email.com
CUST01557,Carlos,Wilson,France,EUR,73,M,16-12-2020,FALSE,TRUE,carlos.wilson1557@email.com
CUST01558,David,Hall,UK,GBP,59,F,05-08-2020,FALSE,FALSE,david.hall1558@email.com
CUST01559,Elena,Jackson,Spain,EUR,39,M,13-01-2020,TRUE,TRUE,elena.jackson1559@email.com
CUST01560,Sara,Brown,Netherlands,EUR,66,M,28-04-2020,FALSE,TRUE,sara.brown1560@email.com
CUST01561,Carlos,Hall,UK,GBP,67,F,13-02-2020,FALSE,TRUE,carlos.hall1561@email.com
CUST01562,John,Rossi,USA,USD,33,F,31-10-2020,TRUE,TRUE,john.rossi1562@email.com
CUST01563,Sophie,Taylor,Italy,EUR,21,M,03-11-2020,FALSE,TRUE,sophie.taylor1563@email.com
CUST01564,Sophie,Rossi,USA,USD,67,F,17-06-2021,TRUE,TRUE,sophie.rossi1564@email.com
CUST01565,Elena,Hall,Spain,EUR,20,M,25-12-2021,FALSE,TRUE,elena.hall1565@email.com
CUST01566,William,Walker,UK,GBP,33,M,09-02-2021,FALSE,TRUE,william.walker1566@email.com
CUST01567,Robert,Thomas,France,EUR,31,M,12-02-2020,FALSE,TRUE,robert.thomas1567@email.com
CUST01568,Sophie,Mueller,USA,USD,73,M,18-05-2020,FALSE,FALSE,sophie.mueller1568@email.com
CUST01569,Anna,Garcia,France,EUR,58,Other,18-04-2020,FALSE,TRUE,anna.garcia1569@email.com
CUST01570,Elena,Brown,Germany,EUR,55,M,12-12-2021,FALSE,TRUE,elena.brown1570@email.com
CUST01571,Sophie,Martin,France,EUR,21,F,05-07-2020,TRUE,FALSE,sophie.martin1571@email.com
CUST01572,Anna,Martin,USA,USD,19,F,22-04-2021,FALSE,TRUE,anna.martin1572@email.com
CUST01573,Carlos,Young,Canada,CAD,72,Other,26-10-2020,FALSE,TRUE,carlos.young1573@email.com
CUST01574,Elena,Dubois,Spain,EUR,27,M,15-08-2020,FALSE,TRUE,elena.dubois1574@email.com
CUST01575,Elena,Martin,USA,USD,28,F,06-12-2021,FALSE,TRUE,elena.martin1575@email.com
CUST01576,Claire,Hall,USA,USD,56,F,31-07-2020,TRUE,TRUE,claire.hall1576@email.com
CUST01577,John,Mueller,USA,USD,43,M,21-07-2020,FALSE,TRUE,john.mueller1577@email.com
CUST01578,Sophie,Mueller,France,EUR,74,M,20-08-2020,FALSE,TRUE,sophie.mueller1578@email.com
CUST01579,Sara,Garcia,France,EUR,54,M,14-05-2021,FALSE,TRUE,sara.garcia1579@email.com
CUST01580,Sophie,Lee,Germany,EUR,43,F,02-12-2020,FALSE,TRUE,sophie.lee1580@email.com
CUST01581,Julia,Allen,USA,USD,21,F,01-03-2021,FALSE,TRUE,julia.allen1581@email.com
CUST01582,Claire,Jackson,UK,GBP,43,M,10-08-2020,FALSE,TRUE,claire.jackson1582@email.com
CUST01583,Sophie,Anderson,France,EUR,55,F,30-01-2020,FALSE,TRUE,sophie.anderson1583@email.com
CUST01584,Laura,Jackson,Germany,EUR,45,M,04-11-2020,FALSE,TRUE,laura.jackson1584@email.com
CUST01585,Michael,Young,Sweden,SEK,19,F,05-08-2021,FALSE,TRUE,michael.young1585@email.com
CUST01586,Michael,Rossi,USA,USD,19,M,06-12-2020,FALSE,TRUE,michael.rossi1586@email.com
CUST01587,Sara,Jackson,Canada,CAD,33,F,30-08-2020,TRUE,TRUE,sara.jackson1587@email.com
CUST01588,Laura,Dubois,UK,GBP,74,M,05-03-2020,FALSE,TRUE,laura.dubois1588@email.com
CUST01589,James,Garcia,UK,GBP,40,M,16-11-2021,FALSE,TRUE,james.garcia1589@email.com
CUST01590,Elena,Young,Canada,CAD,40,F,24-02-2021,TRUE,TRUE,elena.young1590@email.com
CUST01591,Robert,Garcia,Canada,CAD,30,M,16-08-2021,TRUE,FALSE,robert.garcia1591@email.com
CUST01592,Carlos,White,Sweden,SEK,38,F,23-11-2020,FALSE,TRUE,carlos.white1592@email.com
CUST01593,Anna,Dubois,USA,USD,56,F,19-03-2020,FALSE,TRUE,anna.dubois1593@email.com
CUST01594,Anna,Thomas,USA,USD,42,M,19-12-2021,FALSE,FALSE,anna.thomas1594@email.com
CUST01595,Luca,Rossi,Canada,CAD,54,F,01-08-2020,TRUE,TRUE,luca.rossi1595@email.com
CUST01596,Elena,Young,France,EUR,74,M,30-06-2020,FALSE,TRUE,elena.young1596@email.com
CUST01597,Julia,Martin,USA,USD,66,M,01-07-2021,FALSE,TRUE,julia.martin1597@email.com
CUST01598,Sophie,Smith,USA,USD,30,M,09-09-2021,FALSE,TRUE,sophie.smith1598@email.com
CUST01599,James,Lee,USA,USD,32,Other,14-09-2021,FALSE,TRUE,james.lee1599@email.com
CUST01600,Sophie,Dubois,Netherlands,EUR,45,M,04-06-2020,TRUE,TRUE,sophie.dubois1600@email.com
CUST01601,James,Taylor,USA,USD,20,F,27-03-2021,FALSE,TRUE,james.taylor1601@email.com
CUST01602,Maria,Hall,UK,GBP,40,Other,08-07-2020,FALSE,TRUE,maria.hall1602@email.com
CUST01603,Carlos,Walker,USA,USD,21,M,08-10-2021,FALSE,TRUE,carlos.walker1603@email.com
CUST01604,Emma,Harris,UK,GBP,64,F,17-08-2021,FALSE,TRUE,emma.harris1604@email.com
CUST01605,Julia,Young,USA,USD,67,F,23-09-2020,FALSE,TRUE,julia.young1605@email.com
CUST01606,William,Brown,Germany,EUR,20,M,17-10-2021,FALSE,TRUE,william.brown1606@email.com
CUST01607,David,Hall,USA,USD,56,M,18-08-2021,FALSE,TRUE,david.hall1607@email.com
CUST01608,Thomas,Rossi,Italy,EUR,25,M,08-04-2020,FALSE,TRUE,thomas.rossi1608@email.com
CUST01609,Sophie,Young,USA,USD,60,F,27-09-2021,FALSE,TRUE,sophie.young1609@email.com
CUST01610,Carlos,Thomas,Germany,EUR,42,F,20-07-2020,FALSE,FALSE,carlos.thomas1610@email.com
CUST01611,Anna,Mueller,Netherlands,EUR,71,M,24-12-2021,FALSE,TRUE,anna.mueller1611@email.com
CUST01612,Thomas,Smith,France,EUR,58,M,11-10-2021,FALSE,TRUE,thomas.smith1612@email.com
CUST01613,James,Garcia,Germany,EUR,69,F,16-11-2021,TRUE,TRUE,james.garcia1613@email.com
CUST01614,Claire,Smith,UK,GBP,29,M,08-08-2020,FALSE,TRUE,claire.smith1614@email.com
CUST01615,Nina,Wilson,UK,GBP,22,F,29-10-2020,TRUE,TRUE,nina.wilson1615@email.com
CUST01616,Thomas,Brown,France,EUR,50,M,04-10-2021,FALSE,TRUE,thomas.brown1616@email.com
CUST01617,William,Harris,Sweden,SEK,63,F,07-08-2020,FALSE,FALSE,william.harris1617@email.com
CUST01618,Maria,Anderson,France,EUR,42,F,28-02-2020,FALSE,TRUE,maria.anderson1618@email.com
CUST01619,Michael,Hall,Germany,EUR,42,M,08-03-2020,FALSE,TRUE,michael.hall1619@email.com
CUST01620,Nina,White,Canada,CAD,74,M,14-11-2020,FALSE,TRUE,nina.white1620@email.com
CUST01621,Laura,Taylor,Germany,EUR,52,F,07-08-2020,FALSE,TRUE,laura.taylor1621@email.com
CUST01622,Elena,Garcia,USA,USD,32,M,15-03-2020,FALSE,TRUE,elena.garcia1622@email.com
CUST01623,Emma,Dubois,Germany,EUR,59,M,29-02-2020,FALSE,TRUE,emma.dubois1623@email.com
CUST01624,Carlos,Thomas,Australia,AUD,43,F,26-03-2020,FALSE,TRUE,carlos.thomas1624@email.com
CUST01625,Laura,Smith,USA,USD,27,M,17-10-2021,FALSE,TRUE,laura.smith1625@email.com
CUST01626,Luca,Jackson,Canada,CAD,41,M,13-10-2021,FALSE,TRUE,luca.jackson1626@email.com
CUST01627,William,Smith,USA,USD,52,F,27-06-2020,TRUE,TRUE,william.smith1627@email.com
CUST01628,Elena,Mueller,Germany,EUR,46,F,06-04-2020,TRUE,TRUE,elena.mueller1628@email.com
CUST01629,Anna,Wilson,USA,USD,55,M,14-06-2021,FALSE,TRUE,anna.wilson1629@email.com
CUST01630,Daniel,Hall,Germany,EUR,22,F,12-10-2020,FALSE,TRUE,daniel.hall1630@email.com
CUST01631,David,Lee,Italy,EUR,41,F,17-09-2021,FALSE,TRUE,david.lee1631@email.com
CUST01632,Laura,Allen,UK,GBP,36,F,16-03-2021,FALSE,TRUE,laura.allen1632@email.com
CUST01633,Sara,Allen,France,EUR,63,M,16-02-2020,FALSE,TRUE,sara.allen1633@email.com
CUST01634,Anna,Lee,Italy,EUR,66,M,24-02-2021,FALSE,TRUE,anna.lee1634@email.com
CUST01635,Maria,Johnson,Netherlands,EUR,61,F,13-05-2020,FALSE,TRUE,maria.johnson1635@email.com
CUST01636,Robert,Walker,USA,USD,26,F,03-08-2020,FALSE,TRUE,robert.walker1636@email.com
CUST01637,Robert,Martin,UK,GBP,43,F,18-02-2020,FALSE,TRUE,robert.martin1637@email.com
CUST01638,Robert,Brown,USA,USD,42,M,09-04-2020,FALSE,TRUE,robert.brown1638@email.com
CUST01639,Elena,Martin,Sweden,SEK,52,F,05-03-2020,FALSE,TRUE,elena.martin1639@email.com
CUST01640,James,Young,Netherlands,EUR,67,F,13-05-2020,TRUE,TRUE,james.young1640@email.com
CUST01641,Thomas,Allen,Germany,EUR,53,M,02-11-2020,FALSE,TRUE,thomas.allen1641@email.com
CUST01642,Carlos,Taylor,Spain,EUR,31,M,02-05-2020,FALSE,TRUE,carlos.taylor1642@email.com
CUST01643,Carlos,Walker,Germany,EUR,73,F,13-11-2020,FALSE,TRUE,carlos.walker1643@email.com
CUST01644,Anna,Taylor,France,EUR,23,F,20-08-2021,TRUE,TRUE,anna.taylor1644@email.com
CUST01645,Emma,Taylor,USA,USD,49,M,01-08-2020,FALSE,TRUE,emma.taylor1645@email.com
CUST01646,Anna,Garcia,Italy,EUR,43,F,03-01-2021,FALSE,TRUE,anna.garcia1646@email.com
CUST01647,Sara,Brown,USA,USD,32,F,14-12-2020,FALSE,TRUE,sara.brown1647@email.com
CUST01648,Thomas,Anderson,Spain,EUR,66,F,01-12-2021,TRUE,TRUE,thomas.anderson1648@email.com
CUST01649,Sophie,Wilson,Italy,EUR,48,F,11-07-2020,FALSE,FALSE,sophie.wilson1649@email.com
CUST01650,John,White,Canada,CAD,73,F,02-09-2020,TRUE,TRUE,john.white1650@email.com
CUST01651,Luca,Johnson,USA,USD,54,M,02-01-2021,FALSE,TRUE,luca.johnson1651@email.com
CUST01652,Elena,Martin,UK,GBP,55,M,13-04-2021,FALSE,TRUE,elena.martin1652@email.com
CUST01653,Thomas,Lee,USA,USD,70,F,13-08-2021,FALSE,TRUE,thomas.lee1653@email.com
CUST01654,Sophie,Lee,UK,GBP,54,M,03-12-2021,FALSE,TRUE,sophie.lee1654@email.com
CUST01655,James,Young,USA,USD,36,F,25-08-2021,FALSE,TRUE,james.young1655@email.com
CUST01656,Elena,Anderson,Australia,AUD,31,F,24-10-2021,FALSE,TRUE,elena.anderson1656@email.com
CUST01657,Daniel,Rossi,Germany,EUR,53,M,05-09-2021,FALSE,TRUE,daniel.rossi1657@email.com
CUST01658,Elena,Rossi,UK,GBP,54,F,09-02-2021,FALSE,TRUE,elena.rossi1658@email.com
CUST01659,Thomas,Brown,UK,GBP,28,F,24-10-2021,FALSE,TRUE,thomas.brown1659@email.com
CUST01660,Maria,Lee,UK,GBP,44,M,08-06-2021,FALSE,TRUE,maria.lee1660@email.com
CUST01661,James,Jackson,France,EUR,19,M,03-10-2021,FALSE,TRUE,james.jackson1661@email.com
CUST01662,John,Mueller,Germany,EUR,39,F,04-09-2021,FALSE,TRUE,john.mueller1662@email.com
CUST01663,Julia,Taylor,Netherlands,EUR,19,M,09-06-2021,FALSE,TRUE,julia.taylor1663@email.com
CUST01664,Maria,Mueller,Germany,EUR,37,F,22-11-2020,FALSE,TRUE,maria.mueller1664@email.com
CUST01665,William,Rossi,Sweden,SEK,61,M,04-07-2020,FALSE,TRUE,william.rossi1665@email.com
CUST01666,Claire,Walker,Spain,EUR,65,M,31-08-2021,TRUE,TRUE,claire.walker1666@email.com
CUST01667,David,Mueller,USA,USD,34,M,12-09-2021,FALSE,TRUE,david.mueller1667@email.com
CUST01668,Daniel,Johnson,Australia,AUD,21,F,09-06-2021,FALSE,TRUE,daniel.johnson1668@email.com
CUST01669,Anna,Thomas,USA,USD,31,M,28-04-2020,FALSE,FALSE,anna.thomas1669@email.com
CUST01670,Daniel,Rossi,Italy,EUR,24,M,12-12-2020,FALSE,TRUE,daniel.rossi1670@email.com
CUST01671,Laura,Martin,UK,GBP,32,F,27-01-2020,TRUE,FALSE,laura.martin1671@email.com
CUST01672,Robert,Anderson,Spain,EUR,47,M,08-08-2021,FALSE,TRUE,robert.anderson1672@email.com
CUST01673,Emma,Lee,Spain,EUR,33,M,23-08-2021,TRUE,TRUE,emma.lee1673@email.com
CUST01674,Sara,Lee,Italy,EUR,57,M,20-09-2021,FALSE,TRUE,sara.lee1674@email.com
CUST01675,Claire,Hall,Italy,EUR,19,M,28-06-2020,TRUE,TRUE,claire.hall1675@email.com
CUST01676,Elena,Taylor,UK,GBP,36,F,13-06-2020,TRUE,TRUE,elena.taylor1676@email.com
CUST01677,David,Young,USA,USD,18,M,05-05-2021,FALSE,TRUE,david.young1677@email.com
CUST01678,Maria,Johnson,UK,GBP,48,M,03-04-2020,TRUE,TRUE,maria.johnson1678@email.com
CUST01679,Claire,Smith,USA,USD,72,F,11-03-2020,FALSE,TRUE,claire.smith1679@email.com
CUST01680,Robert,Lee,Canada,CAD,21,F,05-02-2021,FALSE,TRUE,robert.lee1680@email.com
CUST01681,Maria,Hall,UK,GBP,44,F,06-08-2021,FALSE,TRUE,maria.hall1681@email.com
CUST01682,Michael,Mueller,Sweden,SEK,73,F,17-07-2021,FALSE,FALSE,michael.mueller1682@email.com
CUST01683,Julia,Smith,France,EUR,70,F,24-06-2020,FALSE,TRUE,julia.smith1683@email.com
CUST01684,Maria,Rossi,Spain,EUR,42,F,10-10-2021,FALSE,TRUE,maria.rossi1684@email.com
CUST01685,Robert,Young,USA,USD,39,F,31-07-2020,FALSE,TRUE,robert.young1685@email.com
CUST01686,Julia,Young,Spain,EUR,60,F,17-09-2021,FALSE,TRUE,julia.young1686@email.com
CUST01687,Thomas,Anderson,Netherlands,EUR,27,F,12-04-2021,FALSE,TRUE,thomas.anderson1687@email.com
CUST01688,Daniel,Wilson,Germany,EUR,67,M,15-03-2020,FALSE,TRUE,daniel.wilson1688@email.com
CUST01689,Sara,Garcia,France,EUR,50,F,02-12-2021,TRUE,TRUE,sara.garcia1689@email.com
CUST01690,Laura,Allen,Italy,EUR,66,F,04-07-2020,TRUE,TRUE,laura.allen1690@email.com
CUST01691,Michael,Taylor,USA,USD,65,F,30-04-2021,FALSE,FALSE,michael.taylor1691@email.com
CUST01692,Sophie,Harris,Germany,EUR,61,M,21-07-2020,FALSE,TRUE,sophie.harris1692@email.com
CUST01693,William,White,UK,GBP,47,M,09-12-2021,FALSE,TRUE,william.white1693@email.com
CUST01694,Daniel,Dubois,USA,USD,47,M,22-08-2020,FALSE,TRUE,daniel.dubois1694@email.com
CUST01695,John,Wilson,UK,GBP,33,F,04-03-2021,FALSE,TRUE,john.wilson1695@email.com
CUST01696,David,Allen,USA,USD,26,M,30-11-2020,FALSE,TRUE,david.allen1696@email.com
CUST01697,James,Walker,USA,USD,34,M,25-11-2020,TRUE,TRUE,james.walker1697@email.com
CUST01698,David,Johnson,USA,USD,52,M,20-02-2021,TRUE,TRUE,david.johnson1698@email.com
CUST01699,David,Allen,Australia,AUD,67,M,30-03-2021,FALSE,TRUE,david.allen1699@email.com
CUST01700,Nina,Lee,Germany,EUR,64,F,09-07-2020,TRUE,TRUE,nina.lee1700@email.com
CUST01701,David,Martin,Australia,AUD,32,F,12-08-2021,FALSE,TRUE,david.martin1701@email.com
CUST01702,Maria,Johnson,UK,GBP,65,M,18-11-2020,FALSE,TRUE,maria.johnson1702@email.com
CUST01703,Elena,Anderson,UK,GBP,45,F,11-01-2021,TRUE,TRUE,elena.anderson1703@email.com
CUST01704,Luca,Martin,Germany,EUR,37,M,27-07-2020,FALSE,TRUE,luca.martin1704@email.com
CUST01705,Michael,Young,UK,GBP,50,M,13-06-2021,FALSE,TRUE,michael.young1705@email.com
CUST01706,Claire,White,USA,USD,50,F,27-04-2021,TRUE,TRUE,claire.white1706@email.com
CUST01707,Laura,Anderson,France,EUR,53,F,21-09-2021,FALSE,TRUE,laura.anderson1707@email.com
CUST01708,David,Taylor,USA,USD,30,F,21-09-2020,FALSE,TRUE,david.taylor1708@email.com
CUST01709,Carlos,Brown,France,EUR,21,M,28-11-2021,FALSE,TRUE,carlos.brown1709@email.com
CUST01710,David,Harris,France,EUR,40,F,12-02-2021,FALSE,TRUE,david.harris1710@email.com
CUST01711,William,Allen,USA,USD,25,M,19-07-2020,FALSE,TRUE,william.allen1711@email.com
CUST01712,Sophie,Walker,USA,USD,30,M,22-06-2020,FALSE,TRUE,sophie.walker1712@email.com
CUST01713,Elena,Mueller,Italy,EUR,41,M,16-05-2020,TRUE,TRUE,elena.mueller1713@email.com
CUST01714,Daniel,Harris,Germany,EUR,57,F,09-04-2021,FALSE,TRUE,daniel.harris1714@email.com
CUST01715,Claire,White,USA,USD,63,M,10-11-2021,FALSE,TRUE,claire.white1715@email.com
CUST01716,Luca,Wilson,Sweden,SEK,47,M,15-12-2021,FALSE,FALSE,luca.wilson1716@email.com
CUST01717,Luca,Dubois,USA,USD,47,F,20-09-2021,FALSE,TRUE,luca.dubois1717@email.com
CUST01718,William,Martin,Canada,CAD,42,M,03-08-2021,FALSE,TRUE,william.martin1718@email.com
CUST01719,Claire,Johnson,Sweden,SEK,50,M,25-02-2020,FALSE,TRUE,claire.johnson1719@email.com
CUST01720,William,White,USA,USD,26,M,14-11-2020,TRUE,TRUE,william.white1720@email.com
CUST01721,William,Wilson,USA,USD,43,M,10-10-2021,FALSE,TRUE,william.wilson1721@email.com
CUST01722,Sophie,Martin,USA,USD,41,F,28-02-2021,FALSE,TRUE,sophie.martin1722@email.com
CUST01723,Anna,Hall,UK,GBP,50,F,04-08-2021,FALSE,TRUE,anna.hall1723@email.com
CUST01724,Julia,Harris,USA,USD,56,M,02-07-2020,TRUE,TRUE,julia.harris1724@email.com
CUST01725,Nina,Garcia,Canada,CAD,42,M,19-12-2020,FALSE,FALSE,nina.garcia1725@email.com
CUST01726,William,Jackson,USA,USD,69,F,01-10-2020,FALSE,FALSE,william.jackson1726@email.com
CUST01727,William,Hall,Germany,EUR,62,F,14-01-2021,FALSE,TRUE,william.hall1727@email.com
CUST01728,Claire,Johnson,Sweden,SEK,32,F,09-03-2020,TRUE,TRUE,claire.johnson1728@email.com
CUST01729,David,Jackson,Italy,EUR,58,M,22-12-2020,FALSE,TRUE,david.jackson1729@email.com
CUST01730,Elena,White,France,EUR,65,M,08-06-2021,FALSE,TRUE,elena.white1730@email.com
CUST01731,Michael,Martin,UK,GBP,66,Other,19-06-2020,FALSE,TRUE,michael.martin1731@email.com
CUST01732,Luca,Dubois,France,EUR,58,F,29-09-2020,TRUE,TRUE,luca.dubois1732@email.com
CUST01733,Emma,Harris,Germany,EUR,23,M,24-11-2020,FALSE,TRUE,emma.harris1733@email.com
CUST01734,Elena,Wilson,UK,GBP,37,M,22-06-2020,FALSE,TRUE,elena.wilson1734@email.com
CUST01735,Anna,Harris,USA,USD,61,M,21-07-2020,FALSE,FALSE,anna.harris1735@email.com
CUST01736,Anna,White,Netherlands,EUR,33,M,04-09-2020,FALSE,TRUE,anna.white1736@email.com
CUST01737,Michael,Taylor,UK,GBP,38,F,02-09-2021,FALSE,TRUE,michael.taylor1737@email.com
CUST01738,David,Allen,USA,USD,32,F,04-09-2021,FALSE,TRUE,david.allen1738@email.com
CUST01739,Carlos,Mueller,UK,GBP,56,M,26-04-2021,FALSE,TRUE,carlos.mueller1739@email.com
CUST01740,David,Harris,UK,GBP,59,M,09-03-2021,FALSE,TRUE,david.harris1740@email.com
CUST01741,Emma,Walker,Spain,EUR,21,F,16-11-2021,TRUE,TRUE,emma.walker1741@email.com
CUST01742,William,Lee,Canada,CAD,41,M,15-05-2020,FALSE,FALSE,william.lee1742@email.com
CUST01743,Michael,Dubois,Italy,EUR,20,F,09-03-2021,TRUE,TRUE,michael.dubois1743@email.com
CUST01744,Elena,Anderson,USA,USD,67,F,01-03-2020,TRUE,FALSE,elena.anderson1744@email.com
CUST01745,Nina,Wilson,UK,GBP,18,F,01-08-2020,FALSE,TRUE,nina.wilson1745@email.com
CUST01746,Emma,Mueller,Germany,EUR,47,F,02-05-2021,FALSE,FALSE,emma.mueller1746@email.com
CUST01747,Carlos,Young,USA,USD,30,F,06-01-2020,FALSE,TRUE,carlos.young1747@email.com
CUST01748,Laura,White,USA,USD,71,Other,09-01-2020,FALSE,TRUE,laura.white1748@email.com
CUST01749,David,Taylor,Italy,EUR,35,M,09-01-2020,FALSE,TRUE,david.taylor1749@email.com
CUST01750,Thomas,Mueller,USA,USD,57,F,29-05-2021,FALSE,TRUE,thomas.mueller1750@email.com
CUST01751,Thomas,Dubois,Germany,EUR,28,M,23-01-2021,TRUE,TRUE,thomas.dubois1751@email.com
CUST01752,William,Dubois,USA,USD,59,M,22-02-2021,FALSE,TRUE,william.dubois1752@email.com
CUST01753,Elena,Anderson,USA,USD,46,M,09-02-2020,FALSE,TRUE,elena.anderson1753@email.com
CUST01754,Michael,Young,USA,USD,21,F,08-05-2020,TRUE,FALSE,michael.young1754@email.com
CUST01755,Carlos,Lee,Sweden,SEK,42,M,03-01-2020,FALSE,TRUE,carlos.lee1755@email.com
CUST01756,Nina,Walker,Italy,EUR,53,F,18-03-2021,FALSE,TRUE,nina.walker1756@email.com
CUST01757,Elena,Martin,Australia,AUD,53,F,10-05-2020,FALSE,TRUE,elena.martin1757@email.com
CUST01758,Elena,Walker,Germany,EUR,61,M,19-06-2021,FALSE,TRUE,elena.walker1758@email.com
CUST01759,Elena,Lee,USA,USD,57,F,06-02-2020,TRUE,TRUE,elena.lee1759@email.com
CUST01760,Sara,Allen,Germany,EUR,45,F,03-06-2020,FALSE,TRUE,sara.allen1760@email.com
CUST01761,Anna,Rossi,Germany,EUR,62,F,12-11-2020,FALSE,TRUE,anna.rossi1761@email.com
CUST01762,Emma,Brown,Spain,EUR,25,M,02-05-2020,FALSE,TRUE,emma.brown1762@email.com
CUST01763,Sara,White,USA,USD,38,F,02-03-2021,FALSE,TRUE,sara.white1763@email.com
CUST01764,Elena,Anderson,Germany,EUR,52,F,11-09-2020,TRUE,FALSE,elena.anderson1764@email.com
CUST01765,Nina,Thomas,USA,USD,61,M,15-07-2020,FALSE,TRUE,nina.thomas1765@email.com
CUST01766,Michael,White,UK,GBP,35,M,27-05-2021,TRUE,TRUE,michael.white1766@email.com
CUST01767,Robert,Garcia,Canada,CAD,64,M,16-02-2020,FALSE,TRUE,robert.garcia1767@email.com
CUST01768,Julia,Garcia,Germany,EUR,42,F,16-04-2020,TRUE,TRUE,julia.garcia1768@email.com
CUST01769,John,Allen,UK,GBP,63,M,13-01-2021,FALSE,TRUE,john.allen1769@email.com
CUST01770,Laura,Harris,UK,GBP,58,M,12-05-2021,FALSE,TRUE,laura.harris1770@email.com
CUST01771,Sara,Smith,Germany,EUR,22,F,02-03-2021,FALSE,TRUE,sara.smith1771@email.com
CUST01772,Nina,Taylor,Italy,EUR,64,M,14-09-2021,FALSE,TRUE,nina.taylor1772@email.com
